cloudCover,day,dewPoint,humidity,mjd,month,moonPhase,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,time,uvIndex,visibility,windBearing,windGust,windSpeed,year
0.43,15,58.08,0.61,,7,0.45,,,0.0,0.0,,1009.5,-235578089,-235524754,84.44,66.94,-235598400,8,8.083,272,,8.13,1962
0.82,16,62.28,0.79,,7,0.48,,,0.0,0.0,,1015.71,-235491642,-235438390,73.02,63.0,-235512000,4,5.291,73,,12.8,1962
0.78,17,58.84,0.75,,7,0.52,,,0.0,0.0,,1020.38,-235405194,-235352027,71.14,63.0,-235425600,5,9.914,96,,9.37,1962
0.79,18,60.44,0.84,,7,0.56,,,0.0224,1.0,rain,1017.66,-235318745,-235265666,67.95,62.08,-235339200,4,6.051,177,,5.56,1962
0.14,19,59.27,0.65,,7,0.6,,,0.0,0.0,,1016.65,-235232295,-235179307,84.51,66.04,-235252800,9,6.666,275,,7.86,1962
0.42,20,56.85,0.56,,7,0.63,,,0.0,0.0,,1018.67,-235145844,-235092949,81.31,72.0,-235166400,5,9.206,148,,8.05,1962
0.69,21,66.63,0.68,,7,0.67,,,0.002,0.49,rain,1011.11,-235059392,-235006594,86.71,69.13,-235080000,5,5.958,217,,12.13,1962
0.66,22,65.1,0.75,,7,0.71,,,0.0071,1.0,rain,1009.74,-234972940,-234920240,80.08,66.96,-234993600,6,7.206,207,,8.07,1962
0.72,23,65.44,0.85,,7,0.74,,,0.0387,1.0,rain,1010.19,-234886487,-234833888,75.56,63.0,-234907200,6,4.635,124,,7.42,1962
0.47,24,59.51,0.71,,7,0.78,,,0.0064,1.0,rain,1010.83,-234800033,-234747538,76.49,64.96,-234820800,7,8.416,303,,10.16,1962
0.61,25,62.07,0.74,,7,0.82,,,0.0,0.0,,1016.56,-234713579,-234661189,76.57,69.11,-234734400,5,8.748,183,,10.99,1962
0.59,26,60.54,0.65,,7,0.85,,,0.0004,0.49,rain,1009.18,-234627124,-234574842,84.95,60.1,-234648000,8,8.291,253,,13.0,1962
0.23,27,48.26,0.49,,7,0.89,,,0.0,0.0,,1015.18,-234540668,-234488497,77.02,62.08,-234561600,6,10.0,280,,15.92,1962
0.34,28,52.72,0.52,,7,0.92,,,0.0,0.0,,1021.6,-234454212,-234402154,81.21,66.06,-234475200,6,9.874,219,,10.54,1962
0.84,29,61.91,0.72,,7,0.95,,,0.0,0.0,,1021.24,-234367756,-234315812,78.64,66.51,-234388800,5,8.915,187,,10.89,1962
0.52,30,62.68,0.73,,7,0.98,,,0.0,0.0,,1017.57,-234281299,-234229471,78.64,66.96,-234302400,6,8.04,168,,6.66,1962
0.55,31,66.37,0.84,,7,0.02,,,0.0,0.0,,1014.79,-234194842,-234143132,77.03,70.27,-234216000,4,5.563,180,,8.78,1962
0.65,1,65.37,0.71,,8,0.05,,,0.0,0.0,,1014.12,-234108384,-234056795,84.03,64.96,-234129600,6,4.447,255,,7.29,1962
0.09,2,54.49,0.51,,8,0.08,,,0.0,0.0,,1017.92,-234021926,-233970459,82.9,66.07,-234043200,10,9.916,320,,8.41,1962
0.36,3,62.72,0.71,,8,0.11,,,0.0,0.0,,1019.52,-233935468,-233884125,80.6,68.05,-233956800,6,7.54,182,,11.52,1962
0.71,4,62.77,0.76,,8,0.14,,,0.0002,0.49,rain,1018.54,-233849009,-233797792,74.58,64.98,-233870400,5,9.457,155,,7.41,1962
0.39,5,66.65,0.81,,8,0.17,,,0.0,0.0,,1017.6,-233762550,-233711461,80.6,71.99,-233784000,7,6.582,149,,7.32,1962
0.79,6,70.38,0.82,,8,0.2,,,0.0,0.0,,1017.49,-233676091,-233625131,84.12,72.0,-233697600,7,4.437,177,,11.81,1962
0.77,7,71.57,0.88,,8,0.23,,,0.0271,1.0,rain,1010.22,-233589632,-233538802,81.74,69.11,-233611200,5,5.521,182,,12.26,1962
0.22,8,66.58,0.69,,8,0.26,,,0.0,0.0,,1006.58,-233503173,-233452475,87.97,66.52,-233524800,8,7.206,349,,7.27,1962
0.86,9,61.9,0.82,,8,0.29,,,0.0352,1.0,rain,1011.86,-233416713,-233366149,70.03,60.11,-233438400,4,7.29,59,,13.63,1962
1.0,10,55.5,0.86,,8,0.33,,,0.0067,0.49,rain,1016.8,-233330254,-233279824,60.58,57.05,-233352000,4,8.832,30,,15.49,1962
0.95,11,57.0,0.81,,8,0.36,,,0.0009,0.51,rain,1018.95,-233243794,-233193500,68.53,57.97,-233265600,5,8.874,10,,8.52,1962
0.15,12,58.4,0.73,,8,0.4,,,0.0,0.0,,1019.3,-233157334,-233107178,76.1,62.11,-233179200,7,8.539,108,,6.69,1962
0.47,13,61.5,0.76,,8,0.43,,,0.0,0.0,,1016.23,-233070875,-233020857,76.06,69.13,-233092800,6,9.081,139,,8.06,1962
0.64,14,63.03,0.69,,8,0.47,,,0.0,0.0,,1014.06,-232984415,-232934537,82.9,64.06,-233006400,7,8.29,259,,11.71,1962
0.09,15,57.25,0.64,,8,0.51,,,0.0,0.0,,1019.42,-232897955,-232848219,76.19,64.06,-232920000,8,9.915,245,,10.78,1962
0.48,16,65.67,0.83,,8,0.55,,,0.0213,0.51,rain,1016.12,-232811495,-232761901,78.64,68.03,-232833600,5,5.136,193,,9.3,1962
0.89,17,67.24,0.85,,8,0.59,,,0.0371,1.0,rain,1010.76,-232725035,-232675584,78.64,62.1,-232747200,4,4.667,202,,8.1,1962
0.26,18,50.41,0.54,,8,0.62,,,0.0,0.0,,1014.61,-232638575,-232589269,76.41,61.01,-232660800,8,9.25,316,,10.78,1962
0.35,19,55.91,0.6,,8,0.66,,,0.0,0.0,,1019.65,-232552116,-232502955,78.33,68.05,-232574400,5,9.748,207,,9.16,1962
0.63,20,68.21,0.74,,8,0.7,,,0.0057,1.0,rain,1014.43,-232465656,-232416641,89.58,70.02,-232488000,8,5.604,215,,10.41,1962
0.76,21,67.89,0.8,,8,0.74,,,0.0191,1.0,rain,1013.14,-232379196,-232330329,79.47,66.93,-232401600,5,7.207,251,,10.67,1962
0.13,22,58.19,0.63,,8,0.77,,,0.0,0.0,,1017.67,-232292737,-232244017,76.92,60.13,-232315200,7,9.624,12,,10.32,1962
0.33,23,53.98,0.63,,8,0.81,,,0.0,0.0,,1026.12,-232206277,-232157707,73.53,60.13,-232228800,7,10.0,95,,9.19,1962
0.35,24,55.36,0.65,,8,0.84,,,0.0,0.0,,1027.06,-232119818,-232071397,73.97,66.06,-232142400,7,9.541,144,,8.19,1962
0.35,25,59.05,0.68,,8,0.87,,,0.0,0.0,,1025.32,-232033359,-231985088,75.94,65.11,-232056000,7,9.957,183,,9.01,1962
0.22,26,63.77,0.77,,8,0.9,,,0.0,0.0,,1023.55,-231946900,-231898780,80.08,69.98,-231969600,7,8.165,173,,6.54,1962
0.73,27,67.54,0.8,,8,0.94,,,0.0,0.0,,1019.28,-231860440,-231812473,81.23,64.98,-231883200,5,7.873,171,,7.86,1962
0.98,28,66.22,0.89,,8,0.97,,,0.0522,1.0,rain,1012.26,-231773981,-231726166,73.49,66.95,-231796800,4,7.374,42,,10.45,1962
0.74,29,64.95,0.77,,8,1.0,,,0.0199,1.0,rain,1009.66,-231687523,-231639861,81.44,69.13,-231710400,7,6.332,330,,12.08,1962
0.02,30,62.54,0.64,,8,0.03,,,0.0,0.0,,1015.28,-231601064,-231553556,86.34,68.05,-231624000,8,9.122,353,,10.72,1962
0.56,31,67.15,0.82,,8,0.06,,,0.0,0.0,,1019.23,-231514605,-231467251,79.24,70.02,-231537600,5,4.792,149,,7.43,1962
0.83,1,68.5,0.82,,9,0.09,,,0.0,0.0,,1016.63,-231428147,-231380947,78.09,74.59,-231451200,6,4.582,193,,10.7,1962
0.92,2,65.16,0.8,,9,0.12,,,0.0092,1.0,rain,1017.47,-231341688,-231294644,75.93,61.03,-231364800,4,6.833,13,,7.44,1962
0.59,3,57.1,0.69,,9,0.15,,,0.0,0.0,,1021.95,-231255230,-231208342,73.97,62.11,-231278400,5,10.0,62,,8.88,1962
0.5,4,56.26,0.68,,9,0.18,,,0.0007,0.51,rain,1020.99,-231168771,-231122040,73.53,60.57,-231192000,5,9.291,136,,7.1,1962
1.0,5,56.34,0.81,,9,0.21,,,0.0305,1.0,rain,1015.91,-231082313,-231035738,62.99,55.46,-231105600,4,7.478,87,,9.65,1962
0.3,6,43.08,0.54,,9,0.24,,,0.0002,0.49,rain,1016.93,-230995855,-230949437,68.51,52.03,-231019200,7,9.791,345,,13.25,1962
0.28,7,41.67,0.51,,9,0.27,,,0.0,0.0,,1019.88,-230909397,-230863137,68.53,52.03,-230932800,7,9.831,126,,7.34,1962
0.05,8,49.01,0.6,,9,0.31,,,0.0,0.0,,1022.6,-230822939,-230776837,71.99,56.0,-230846400,7,8.164,186,,6.77,1962
0.57,9,54.84,0.68,,9,0.34,,,0.0,0.0,,1024.03,-230736481,-230690537,71.99,68.04,-230760000,5,8.79,187,,8.84,1962
0.95,10,66.11,0.78,,9,0.38,,,0.0007,0.51,rain,1018.09,-230650023,-230604238,80.08,72.0,-230673600,4,7.581,209,,12.06,1962
0.35,11,58.01,0.59,,9,0.42,,,0.0,0.0,,1012.6,-230563565,-230517938,79.48,60.99,-230587200,7,9.291,262,,14.54,1962
0.12,12,51.35,0.52,,9,0.46,,,0.0,0.0,,1016.17,-230477107,-230431640,78.51,61.03,-230500800,5,10.0,294,,12.2,1962
0.03,13,57.37,0.67,,9,0.49,,,0.0,0.0,,1019.59,-230390649,-230345341,75.74,64.96,-230414400,7,7.561,171,,8.87,1962
0.6,14,64.16,0.77,,9,0.53,,,0.0008,0.49,rain,1014.35,-230304191,-230259043,84.58,59.03,-230328000,5,6.458,239,,9.92,1962
0.19,15,48.8,0.49,,9,0.57,,,0.0,0.0,,1017.36,-230217733,-230172745,78.11,57.95,-230241600,6,10.0,306,,10.72,1962
0.21,16,49.08,0.55,,9,0.61,,,0.0,0.0,,1019.96,-230131275,-230086447,74.46,62.08,-230155200,6,10.0,293,,8.65,1962
0.78,17,61.42,0.85,,9,0.65,,,0.0195,1.0,rain,1012.66,-230044817,-230000149,69.11,59.03,-230068800,4,7.228,184,,10.37,1962
0.25,18,53.24,0.68,,9,0.69,,,0.0,0.0,,1007.27,-229958359,-229913851,72.0,55.06,-229982400,5,8.667,278,,14.0,1962
0.56,19,47.15,0.64,,9,0.72,,,0.0038,1.0,rain,1013.71,-229871901,-229827554,67.45,48.97,-229896000,5,8.998,269,,11.06,1962
0.42,20,42.07,0.63,,9,0.76,,,0.0,0.0,,1018.09,-229785443,-229741256,62.56,43.02,-229809600,5,9.666,320,,12.31,1962
0.17,21,33.99,0.52,,9,0.79,,,0.0,0.0,,1027.07,-229698984,-229654959,58.5,44.1,-229723200,5,10.0,319,,8.86,1962
0.58,22,43.04,0.65,,9,0.82,,,0.0,0.0,,1028.73,-229612526,-229568661,62.48,53.1,-229636800,4,8.166,129,,7.33,1962
0.68,23,48.45,0.68,,9,0.85,,,0.0,0.0,,1027.36,-229526067,-229482363,66.41,53.99,-229550400,5,9.666,56,,11.79,1962
0.58,24,44.78,0.59,,9,0.89,,,0.0,0.0,,1021.29,-229439608,-229396065,68.01,52.49,-229464000,5,9.122,343,,10.25,1962
0.65,25,50.53,0.71,,9,0.92,,,0.0,0.0,,1017.22,-229353150,-229309767,66.43,57.96,-229377600,4,5.875,205,,12.03,1962
0.77,26,55.98,0.75,,9,0.95,,,0.0,0.0,,1014.3,-229266690,-229223469,71.62,58.57,-229291200,4,5.124,222,,7.33,1962
1.0,27,57.55,0.92,,9,0.98,,,0.0591,1.0,rain,1009.08,-229180231,-229137171,60.58,55.99,-229204800,4,3.984,67,,13.57,1962
0.85,28,56.39,0.9,,9,0.01,,,0.0087,1.0,rain,1006.03,-229093772,-229050872,63.46,53.97,-229118400,3,7.748,78,,16.55,1962
0.58,29,50.65,0.72,,9,0.04,,,0.0,0.0,,1014.84,-229007312,-228964574,66.05,48.9,-229032000,5,8.083,243,,9.38,1962
0.16,30,45.71,0.64,,9,0.07,,,0.0,0.0,,1020.28,-228920852,-228878274,68.53,51.96,-228945600,5,9.374,264,,9.64,1962
0.26,1,48.76,0.65,,10,0.1,,,0.0,0.0,,1021.77,-228834392,-228791975,71.96,53.1,-228859200,4,6.812,270,,5.82,1962
0.07,2,49.93,0.68,,10,0.13,,,0.0,0.0,,1024.66,-228747931,-228705675,69.64,55.05,-228772800,5,7.291,87,,6.14,1962
0.52,3,56.29,0.87,,10,0.16,,,0.0,0.0,,1025.13,-228661470,-228619375,68.34,60.13,-228686400,5,2.812,178,,5.01,1962
0.94,4,60.79,0.89,,10,0.19,,,0.003,1.0,rain,1020.11,-228575009,-228533074,67.42,61.03,-228600000,3,4.01,83,,6.71,1962
1.0,5,62.77,0.95,,10,0.22,,,0.0645,1.0,rain,1012.35,-228488548,-228446773,66.51,57.97,-228513600,3,4.104,71,,12.09,1962
0.93,6,56.16,0.89,,10,0.26,,,0.0082,0.51,rain,1009.95,-228402086,-228360471,60.53,57.57,-228427200,3,6.916,3,,10.18,1962
0.66,7,51.14,0.72,,10,0.29,,,0.0,0.0,,1003.45,-228315624,-228274169,66.05,53.09,-228340800,4,10.0,311,,15.41,1962
0.41,8,51.27,0.71,,10,0.33,,,0.0002,0.49,rain,1004.85,-228229162,-228187866,68.66,60.63,-228254400,4,9.29,274,,8.06,1962
1.0,9,56.5,0.89,,10,0.36,,,0.0112,1.0,rain,1008.68,-228142700,-228101563,61.48,53.08,-228168000,3,4.52,73,,8.32,1962
0.74,10,51.38,0.77,,10,0.4,,,0.0009,1.0,rain,1013.39,-228056237,-228015259,68.03,57.97,-228081600,3,7.457,341,,8.21,1962
0.72,11,53.99,0.68,,10,0.44,,,0.0009,1.0,rain,1013.21,-227969773,-227928954,75.03,64.05,-227995200,4,6.832,240,,7.69,1962
0.5,12,59.91,0.67,,10,0.48,,,0.0016,1.0,rain,1009.14,-227883309,-227842648,83.12,53.99,-227908800,4,7.832,259,,12.91,1962
0.57,13,35.77,0.42,,10,0.52,,,0.0,0.0,,1018.55,-227796845,-227756342,64.54,48.06,-227822400,3,10.0,318,,13.08,1962
0.51,14,33.83,0.44,,10,0.56,,,0.0,0.0,,1023.52,-227710381,-227670035,64.12,53.1,-227736000,4,9.832,6,,6.29,1962
0.72,15,48.36,0.72,,10,0.6,,,0.0,0.0,,1025.29,-227623916,-227583727,61.48,56.52,-227649600,3,8.624,106,,7.79,1962
0.56,16,58.33,0.82,,10,0.63,,,0.0,0.0,,1021.98,-227537451,-227497419,69.81,62.51,-227563200,4,7.957,180,,9.89,1962
0.28,17,49.85,0.62,,10,0.67,,,0.0,0.0,,1015.59,-227450985,-227411109,71.48,48.06,-227476800,4,7.916,294,,11.67,1962
0.14,18,37.55,0.5,,10,0.71,,,0.0,0.0,,1018.22,-227364519,-227324798,62.57,46.98,-227390400,4,9.414,303,,6.02,1962
0.01,19,42.86,0.63,,10,0.74,,,0.0,0.0,,1019.31,-227278053,-227238487,64.08,47.99,-227304000,4,7.083,100,,6.13,1962
0.07,20,48.03,0.74,,10,0.77,,,0.0,0.0,,1013.69,-227191586,-227152175,65.22,55.35,-227217600,4,7.332,101,,4.92,1962
0.66,21,48.48,0.66,,10,0.8,,,0.0,0.0,,1003.26,-227105119,-227065861,70.0,45.0,-227131200,3,6.875,278,,8.71,1962
0.1,22,37.39,0.55,,10,0.83,,,0.0,0.0,,1008.38,-227018651,-226979547,62.16,52.52,-227044800,3,9.832,288,,9.26,1962
0.62,23,44.18,0.65,,10,0.86,,,0.0009,0.51,rain,1007.01,-226932183,-226893231,60.64,43.0,-226958400,3,8.791,234,,11.37,1962
0.17,24,28.88,0.51,,10,0.89,,,0.0,0.0,,1014.85,-226845715,-226806914,54.0,34.64,-226872000,4,10.0,297,,13.93,1962
0.65,25,27.73,0.61,,10,0.92,,,0.0107,1.0,rain,1022.07,-226759246,-226720596,46.07,37.06,-226785600,3,8.124,336,,6.81,1962
0.96,26,33.27,0.85,,10,0.95,,,0.0142,1.0,rain,1013.63,-226672777,-226634277,40.58,35.09,-226699200,3,6.02,307,,12.89,1962
0.09,27,27.87,0.58,,10,0.98,,,0.0,0.0,,1022.35,-226586308,-226547957,50.01,43.02,-226612800,3,10.0,262,,16.43,1962
0.23,28,35.16,0.53,,10,0.02,,,0.0,0.0,,1020.28,-226499838,-226461636,61.14,46.06,-226526400,3,9.998,215,,14.27,1962
0.51,29,28.51,0.47,,10,0.05,,,0.0012,1.0,rain,1021.53,-226413365,-226375316,48.94,35.11,-226436400,3,9.916,322,,12.52,1962
0.72,30,37.88,0.75,,10,0.08,,,0.0095,1.0,rain,1017.15,-226326895,-226288992,53.55,50.59,-226350000,2,7.383,122,,9.31,1962
1.0,31,47.94,0.83,,10,0.11,,,0.0015,1.0,rain,1006.65,-226240425,-226202666,55.07,46.49,-226263600,2,6.957,300,,9.46,1962
0.48,1,36.41,0.64,,11,0.14,,,0.0005,0.49,rain,1009.99,-226153954,-226116339,55.49,37.08,-226177200,3,9.29,325,,12.5,1962
0.5,2,32.34,0.61,,11,0.18,,,0.0,0.0,,1023.97,-226067483,-226030011,51.57,43.57,-226090800,3,8.622,40,,6.4,1962
1.0,3,39.18,0.84,,11,0.21,,,0.0386,1.0,rain,1012.62,-225981012,-225943681,46.6,35.98,-226004400,2,6.769,31,,20.19,1962
0.5,4,32.44,0.73,,11,0.24,,,0.0,0.0,,1010.21,-225894540,-225857350,44.97,37.08,-225918000,2,9.999,296,,9.79,1962
0.66,5,28.37,0.58,,11,0.28,,,0.0,0.0,,1012.28,-225808069,-225771017,46.97,36.0,-225831600,3,9.666,4,,9.03,1962
0.54,6,23.98,0.57,,11,0.31,,,0.0,0.0,,1020.91,-225721597,-225684683,42.51,28.98,-225745200,2,10.0,343,,10.24,1962
0.06,7,25.47,0.57,,11,0.35,,,0.0,0.0,,1024.56,-225635125,-225598347,50.02,43.02,-225658800,3,7.707,237,,6.79,1962
0.85,8,39.53,0.69,,11,0.39,,,0.0,0.0,,1024.09,-225548653,-225512009,57.03,44.1,-225572400,2,4.5,247,,6.32,1962
0.75,9,40.47,0.72,,11,0.43,,,0.0,0.0,,1026.23,-225462181,-225425670,52.58,50.6,-225486000,2,6.126,57,,10.0,1962
0.91,10,49.29,0.87,,11,0.47,,,0.0587,1.0,rain,1002.46,-225375709,-225339329,57.12,46.96,-225399600,2,6.832,150,,14.94,1962
0.48,11,37.84,0.68,,11,0.51,,,0.0003,0.51,rain,1006.91,-225289237,-225252987,52.56,37.54,-225313200,2,9.624,305,,17.02,1962
0.29,12,28.2,0.57,,11,0.54,,,0.0,0.0,,1017.07,-225202765,-225166643,48.95,35.49,-225226800,2,9.748,358,,7.99,1962
0.7,13,30.86,0.71,,11,0.58,,,0.0007,1.0,rain,1017.93,-225116294,-225080297,46.48,34.52,-225140400,2,7.122,351,,7.79,1962
0.07,14,24.66,0.59,,11,0.62,,,0.0,0.0,,1019.27,-225029822,-224993949,44.99,33.52,-225054000,2,9.374,341,,13.16,1962
0.02,15,18.57,0.41,,11,0.65,,,0.0,0.0,,1014.77,-224943351,-224907599,50.02,35.09,-224967600,2,10.0,322,,14.03,1962
0.35,16,22.76,0.43,,11,0.69,,,0.0,0.0,,1009.92,-224856879,-224821248,54.42,44.1,-224881200,2,7.604,327,,7.08,1962
0.97,17,25.81,0.46,,11,0.72,,,0.0005,1.0,rain,1010.56,-224770408,-224734894,48.03,39.97,-224794800,2,9.039,18,,8.1,1962
0.98,18,34.09,0.83,,11,0.75,,,0.0269,1.0,rain,1012.45,-224683938,-224648539,41.52,30.96,-224708400,2,6.665,13,,14.56,1962
0.34,19,23.6,0.62,,11,0.78,,,0.0,0.0,,1023.87,-224597468,-224562182,39.97,34.03,-224622000,2,9.873,352,,9.92,1962
0.96,20,29.54,0.77,,11,0.81,,,0.0005,1.0,rain,1018.23,-224510998,-224475823,39.02,36.01,-224535600,2,5.072,233,,5.43,1962
0.99,21,41.54,0.85,,11,0.84,,,0.0169,1.0,rain,1008.14,-224424528,-224389462,50.65,46.98,-224449200,2,4.145,191,,8.9,1962
0.78,22,40.3,0.79,,11,0.87,,,0.0309,1.0,rain,995.42,-224338059,-224303098,49.87,36.85,-224362800,2,5.989,304,,12.14,1962
0.39,23,25.15,0.53,,11,0.9,,,0.0,0.0,,1021.43,-224251591,-224216733,48.03,38.82,-224276400,2,10.0,280,,12.82,1962
0.48,24,27.44,0.53,,11,0.93,,,0.0,0.0,,1027.11,-224165123,-224130366,50.03,33.11,-224190000,2,9.873,285,,13.83,1962
0.64,25,25.15,0.61,,11,0.96,,,0.0,0.0,,1035.46,-224078656,-224043997,41.49,32.5,-224103600,2,9.665,36,,6.95,1962
0.14,26,24.46,0.57,,11,0.99,,,0.0,0.0,,1036.02,-223992190,-223957625,44.99,34.65,-224017200,2,9.998,35,,12.75,1962
0.23,27,28.27,0.61,,11,0.03,,,0.0,0.0,,1037.0,-223905724,-223871252,48.04,39.05,-223930800,2,9.915,40,,11.07,1962
0.24,28,25.27,0.47,,11,0.06,,,0.0,0.0,,1035.77,-223819260,-223784876,54.13,37.08,-223844400,2,9.539,36,,10.13,1962
0.06,29,24.01,0.43,,11,0.09,,,0.0,0.0,,1033.11,-223732796,-223698498,59.09,36.92,-223758000,2,7.456,29,,7.36,1962
0.11,30,31.12,0.59,,11,0.12,,,0.0,0.0,,1028.78,-223646333,-223612118,55.91,34.92,-223671600,2,3.353,54,,3.96,1962
0.23,1,31.06,0.57,,12,0.16,,,0.0,0.0,,1023.91,-223559871,-223525736,65.36,43.02,-223585200,2,3.771,32,,5.12,1962
0.0,2,33.24,0.59,,12,0.19,,,0.0,0.0,,1025.59,-223473410,-223439351,56.54,40.57,-223498800,2,8.457,36,,8.39,1962
0.48,3,39.7,0.89,,12,0.23,,,0.0,0.0,,1024.66,-223386950,-223352965,49.08,36.02,-223412400,2,2.596,39,,6.63,1962
0.93,4,38.25,0.82,,12,0.26,,,0.0,0.0,,1015.6,-223300492,-223266576,52.9,44.5,-223326000,2,2.56,37,,10.13,1962
1.0,5,40.5,0.87,,12,0.3,,,0.0252,1.0,rain,1004.51,-223214034,-223180185,44.6,43.02,-223239600,1,3.938,13,,13.11,1962
0.97,6,41.6,0.91,,12,0.34,,,0.0152,1.0,rain,990.88,-223127578,-223093792,52.16,32.5,-223153200,1,5.52,168,,17.3,1962
0.83,7,24.99,0.67,,12,0.38,,0.14,0.001,0.49,snow,995.64,-223041123,-223007396,37.48,34.03,-223066800,1,8.291,219,,24.58,1962
0.63,8,23.36,0.56,,12,0.41,,,0.0,0.0,,1008.19,-222954670,-222920998,43.01,35.09,-222980400,2,10.0,253,,15.3,1962
0.98,9,26.34,0.71,,12,0.45,,,0.0062,1.0,rain,1004.75,-222868218,-222834598,36.95,23.5,-222894000,1,6.395,350,,8.0,1962
0.34,10,15.92,0.64,,12,0.49,,0.2,0.0012,1.0,snow,1005.25,-222781768,-222748196,27.56,19.48,-222807600,2,9.457,253,,19.02,1962
0.35,11,7.48,0.5,,12,0.52,,,0.0,0.0,,1015.79,-222695319,-222661791,27.01,17.98,-222721200,2,9.999,262,,15.38,1962
0.06,12,6.23,0.51,,12,0.56,,,0.0,0.0,,1021.82,-222608871,-222575384,26.08,14.6,-222634800,2,9.874,313,,12.34,1962
0.23,13,3.26,0.52,,12,0.6,,,0.0,0.0,,1021.63,-222522426,-222488975,22.52,17.59,-222548400,2,9.664,277,,13.71,1962
0.55,14,5.33,0.54,,12,0.63,,0.1,0.0002,0.49,snow,1015.0,-222435981,-222402564,25.02,15.1,-222462000,2,9.206,284,,17.07,1962
0.64,15,6.85,0.55,,12,0.66,,0.03,0.0003,0.51,snow,1019.43,-222349539,-222316150,25.5,24.97,-222375600,1,8.707,253,,8.41,1962
0.62,16,21.68,0.77,,12,0.69,,0.07,0.0003,0.51,snow,1014.53,-222263099,-222229734,32.05,22.0,-222289200,1,6.499,13,,9.0,1962
0.84,17,19.77,0.7,,12,0.72,,,0.0,0.0,,1014.33,-222176660,-222143316,33.08,32.05,-222202800,1,4.427,270,,7.09,1962
0.96,18,29.53,0.78,,12,0.75,,,0.0,0.0,,1019.03,-222090223,-222056896,37.97,33.09,-222116400,1,4.5,303,,6.59,1962
0.89,19,30.95,0.78,,12,0.78,,,0.0,0.0,,1017.58,-222003788,-221970474,39.51,36.0,-222030000,1,4.03,225,,8.89,1962
0.61,20,10.44,0.42,,12,0.81,,,0.0,0.0,,1024.83,-221917355,-221884050,37.48,11.02,-221943600,2,9.499,333,,17.16,1962
0.89,21,2.53,0.55,,12,0.84,,2.54,0.0082,1.0,snow,1034.07,-221830924,-221797623,20.93,18.85,-221857200,1,7.228,32,,13.65,1962
0.87,22,31.64,0.88,,12,0.87,,,0.0184,1.0,rain,1009.27,-221744494,-221711194,37.07,28.95,-221770800,1,4.989,336,,12.56,1962
0.28,23,27.24,0.75,,12,0.91,,,0.0,0.0,,1013.81,-221658067,-221624764,39.04,24.96,-221684400,1,6.54,245,,11.51,1962
0.44,24,11.04,0.47,,12,0.94,,,0.0,0.0,,1031.41,-221571642,-221538331,33.52,24.97,-221598000,2,10.0,299,,14.12,1962
1.0,25,20.46,0.72,,12,0.97,,0.63,0.004,1.0,snow,1032.94,-221485219,-221451896,33.52,33.52,-221511600,1,6.217,41,,8.78,1962
0.58,26,28.33,0.73,,12,0.0,,,0.0009,0.51,rain,1021.13,-221398798,-221365460,42.51,23.59,-221425200,2,7.374,314,,10.58,1962
0.48,27,16.55,0.61,,12,0.04,,,0.0,0.0,,1029.29,-221312379,-221279021,32.06,25.47,-221338800,2,8.582,33,,7.46,1962
0.14,28,20.98,0.66,,12,0.07,,,0.0,0.0,,1028.08,-221225963,-221192580,37.05,26.12,-221252400,2,7.332,339,,8.35,1962
0.72,29,27.97,0.81,,12,0.11,,,0.0132,1.0,rain,1022.87,-221139548,-221106138,39.96,20.54,-221166000,1,4.772,135,,7.93,1962
0.29,30,0.69,0.47,,12,0.14,,,0.0,0.0,,1012.89,-221053136,-221019694,21.96,3.1,-221079600,2,9.875,316,,27.14,1962
0.29,31,-9.69,0.42,,12,0.18,,,0.0,0.0,,1008.01,-220966726,-220933248,13.47,11.02,-220993200,2,10.0,314,,30.93,1962
0.22,1,3.37,0.51,,1,0.22,,,0.0,0.0,,1010.11,-220880318,-220846800,25.47,21.98,-220906800,2,10.0,316,,20.47,1963
0.7,2,16.69,0.63,,1,0.25,,,0.0,0.0,,1015.39,-220793912,-220760351,33.08,25.0,-220820400,2,9.916,346,,14.72,1963
0.6,3,22.28,0.7,,1,0.29,,,0.0,0.0,,1020.57,-220707509,-220673900,37.06,33.08,-220734000,1,7.416,23,,7.04,1963
0.88,4,23.5,0.63,,1,0.33,,,0.0,0.0,,1022.03,-220621107,-220587448,38.05,30.03,-220647600,2,8.54,7,,11.42,1963
0.57,5,23.07,0.66,,1,0.36,,,0.0,0.0,,1022.66,-220534708,-220500994,36.0,32.05,-220561200,2,8.915,351,,8.04,1963
0.64,6,24.69,0.66,,1,0.4,,,0.0,0.0,,1016.58,-220448311,-220414538,39.52,28.08,-220474800,2,5.957,224,,6.54,1963
0.64,7,27.31,0.8,,1,0.43,,,0.0,0.0,,1012.43,-220361917,-220328081,39.01,32.5,-220388400,2,1.88,72,,5.32,1963
0.85,8,29.68,0.76,,1,0.47,,,0.0,0.0,,1007.14,-220275524,-220241623,40.41,34.58,-220302000,2,3.708,19,,8.55,1963
0.86,9,28.12,0.7,,1,0.5,,,0.0,0.0,,1008.26,-220189134,-220155164,41.02,30.99,-220215600,2,5.166,252,,9.34,1963
